STDR_YY_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,VIATR_FCLTY_CO,PBLOFC_CO,BANK_CO,GEHSPT_CO,GNRL_HSPTL_CO,PARMACY_CO,KNDRGR_CO,ELESCH_CO,MSKUL_CO,HGSCHL_CO,UNIV_CO,DRTS_CO,SUPMK_CO,THEAT_CO,STAYNG_FCLTY_CO,ARPRT_CO,RLROAD_STATN_CO,BUS_TRMINL_CO,SUBWAY_STATN_CO,BUS_STTN_CO,STDR_QU_CD
2020,A,골목상권,2110956,언주역 8번,78.0,3.0,4.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4
2020,A,골목상권,2110957,언북중학교,138.0,6.0,16.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,13.0,1
2020,A,골목상권,2110957,언북중학교,138.0,6.0,16.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,13.0,2
2020,A,골목상권,2110957,언북중학교,138.0,6.0,16.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,13.0,3
2020,A,골목상권,2110957,언북중학교,114.0,5.0,11.0,0.0,4.0,11.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4
2020,A,골목상권,2110958,역삼역 4번,217.0,7.0,17.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,0.0,1.0,10.0,1
2020,A,골목상권,2110958,역삼역 4번,217.0,7.0,17.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,0.0,1.0,10.0,2
2020,A,골목상권,2110958,역삼역 4번,217.0,7.0,17.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,0.0,1.0,10.0,3
2020,A,골목상권,2110958,역삼역 4번,125.0,4.0,18.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4
2020,A,골목상권,2110959,신구중학교,174.0,0.0,9.0,0.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,1
2020,A,골목상권,2110959,신구중학교,174.0,0.0,9.0,0.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,2
2020,A,골목상권,2110959,신구중학교,174.0,0.0,9.0,0.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,3
2020,A,골목상권,2110959,신구중학교,110.0,0.0,8.0,0.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4
2020,A,골목상권,2110960,은광여고,164.0,2.0,9.0,0.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,20.0,1
2020,A,골목상권,2110960,은광여고,164.0,2.0,9.0,0.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,20.0,2
2020,A,골목상권,2110960,은광여고,164.0,2.0,9.0,0.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,20.0,3
2020,A,골목상권,2110960,은광여고,105.0,1.0,9.0,0.0,2.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4
2020,A,골목상권,2110961,언주역 3번,169.0,4.0,14.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,2.0,13.0,1
2020,A,골목상권,2110961,언주역 3번,169.0,4.0,14.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,2.0,13.0,2
2020,A,골목상권,2110961,언주역 3번,169.0,4.0,14.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,2.0,13.0,3
2020,A,골목상권,2110961,언주역 3번,124.0,3.0,12.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4
2020,A,골목상권,2110962,도산공원북측,111.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,1
2020,A,골목상권,2110962,도산공원북측,111.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,2
2020,A,골목상권,2110962,도산공원북측,111.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,3
2020,A,골목상권,2110962,도산공원북측,46.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4
2020,A,골목상권,2110963,역삼월드메르디앙아파트,95.0,0.0,7.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,1
2020,A,골목상권,2110963,역삼월드메르디앙아파트,95.0,0.0,7.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,2
2020,A,골목상권,2110963,역삼월드메르디앙아파트,95.0,0.0,7.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,3
2020,A,골목상권,2110963,역삼월드메르디앙아파트,64.0,1.0,5.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4
2020,A,골목상권,2110964,싸리고개근린공원,36.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,1
2020,A,골목상권,2110964,싸리고개근린공원,36.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,2
2020,A,골목상권,2110964,싸리고개근린공원,36.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,3
2020,A,골목상권,2110964,싸리고개근린공원,33.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4
2020,A,골목상권,2110965,언주역 6번,138.0,3.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,1.0,11.0,1
2020,A,골목상권,2110965,언주역 6번,138.0,3.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,1.0,11.0,2
2020,A,골목상권,2110965,언주역 6번,138.0,3.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,1.0,11.0,3
2020,A,골목상권,2110965,언주역 6번,90.0,2.0,5.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4
2020,A,골목상권,2110966,논현2동주민센터,198.0,6.0,17.0,0.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,2.0,17.0,1
2020,A,골목상권,2110966,논현2동주민센터,198.0,6.0,17.0,0.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,2.0,17.0,2
2020,A,골목상권,2110966,논현2동주민센터,198.0,6.0,17.0,0.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,2.0,17.0,3
2020,A,골목상권,2110966,논현2동주민센터,135.0,7.0,10.0,0.0,1.0,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,4
2020,A,골목상권,2110967,역삼역 8번,175.0,7.0,13.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,1.0,12.0,1
2020,A,골목상권,2110967,역삼역 8번,175.0,7.0,13.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,1.0,12.0,2
2020,A,골목상권,2110967,역삼역 8번,175.0,7.0,13.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,1.0,12.0,3
2020,A,골목상권,2110967,역삼역 8번,112.0,3.0,14.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4
2020,A,골목상권,2110968,강남구청역 2번,139.0,4.0,8.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,2.0,8.0,1
2020,A,골목상권,2110968,강남구청역 2번,139.0,4.0,8.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,2.0,8.0,2
2020,A,골목상권,2110968,강남구청역 2번,139.0,4.0,8.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,2.0,8.0,3
2020,A,골목상권,2110968,강남구청역 2번,109.0,4.0,6.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,4
2020,A,골목상권,2110969,베르사이유1아파트,199.0,3.0,20.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,1.0,14.0,1
2020,A,골목상권,2110969,베르사이유1아파트,199.0,3.0,20.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,1.0,14.0,2
2020,A,골목상권,2110969,베르사이유1아파트,199.0,3.0,20.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,1.0,14.0,3
2020,A,골목상권,2110969,베르사이유1아파트,154.0,2.0,21.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,4
2020,A,골목상권,2110970,학동초등학교,93.0,8.0,7.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,8.0,1
2020,A,골목상권,2110970,학동초등학교,93.0,8.0,7.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,8.0,2
2020,A,골목상권,2110970,학동초등학교,93.0,8.0,7.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,8.0,3
2020,A,골목상권,2110970,학동초등학교,76.0,4.0,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4
2020,A,골목상권,2110971,선정릉역 4번,203.0,12.0,17.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,2.0,17.0,1
2020,A,골목상권,2110971,선정릉역 4번,203.0,12.0,17.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,2.0,17.0,2
2020,A,골목상권,2110971,선정릉역 4번,203.0,12.0,17.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,2.0,17.0,3
2020,A,골목상권,2110971,선정릉역 4번,141.0,3.0,13.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,4
2020,A,골목상권,2110972,강남세브란스병원미래의학연구센터,117.0,3.0,8.0,0.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,1
2020,A,골목상권,2110972,강남세브란스병원미래의학연구센터,117.0,3.0,8.0,0.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,2
2020,A,골목상권,2110972,강남세브란스병원미래의학연구센터,117.0,3.0,8.0,0.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,3
2020,A,골목상권,2110972,강남세브란스병원미래의학연구센터,93.0,3.0,8.0,1.0,3.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4
2020,A,골목상권,2110973,강남구청역 4번,139.0,3.0,7.0,0.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,9.0,1
2020,A,골목상권,2110973,강남구청역 4번,139.0,3.0,7.0,0.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,9.0,2
2020,A,골목상권,2110973,강남구청역 4번,139.0,3.0,7.0,0.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,9.0,3
2020,A,골목상권,2110973,강남구청역 4번,117.0,5.0,5.0,0.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4
2020,A,골목상권,2110974,언주중학교,61.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,1
2020,A,골목상권,2110974,언주중학교,61.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,2
2020,A,골목상권,2110974,언주중학교,61.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,3
2020,A,골목상권,2110974,언주중학교,56.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4
2020,A,골목상권,2110975,매봉역 1번,54.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,14.0,1
2020,A,골목상권,2110975,매봉역 1번,54.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,14.0,2
2020,A,골목상권,2110975,매봉역 1번,54.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,14.0,3
2020,A,골목상권,2110975,매봉역 1번,42.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4
2020,A,골목상권,2110976,언북초등학교,124.0,2.0,5.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,1
2020,A,골목상권,2110976,언북초등학교,124.0,2.0,5.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,2
2020,A,골목상권,2110976,언북초등학교,124.0,2.0,5.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,3
2020,A,골목상권,2110976,언북초등학교,93.0,5.0,4.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4
2020,A,골목상권,2110977,논현로18길,91.0,3.0,10.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,1
2020,A,골목상권,2110977,논현로18길,91.0,3.0,10.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,2
2020,A,골목상권,2110977,논현로18길,91.0,3.0,10.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,3
2020,A,골목상권,2110977,논현로18길,74.0,1.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4
2020,A,골목상권,2110978,도곡2동주민센터(대치중학교),49.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,1
2020,A,골목상권,2110978,도곡2동주민센터(대치중학교),49.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,2
2020,A,골목상권,2110978,도곡2동주민센터(대치중학교),49.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,3
2020,A,골목상권,2110978,도곡2동주민센터(대치중학교),35.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4
2020,A,골목상권,2110979,청담초등학교,133.0,2.0,8.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,5.0,1
2020,A,골목상권,2110979,청담초등학교,133.0,2.0,8.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,5.0,2
2020,A,골목상권,2110979,청담초등학교,133.0,2.0,8.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,5.0,3
2020,A,골목상권,2110979,청담초등학교,78.0,4.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4
2020,A,골목상권,2110980,개포지구대옆,78.0,8.0,9.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,1
2020,A,골목상권,2110980,개포지구대옆,78.0,8.0,9.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,2
2020,A,골목상권,2110980,개포지구대옆,78.0,8.0,9.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,3
2020,A,골목상권,2110980,개포지구대옆,70.0,4.0,10.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4
2020,A,골목상권,2110981,국악고교사거리,113.0,2.0,10.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,1
2020,A,골목상권,2110981,국악고교사거리,113.0,2.0,10.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,2
2020,A,골목상권,2110981,국악고교사거리,113.0,2.0,10.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,3
2020,A,골목상권,2110981,국악고교사거리,92.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4
2020,A,골목상권,2110982,강남구보훈회관,60.0,4.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,1
2020,A,골목상권,2110982,강남구보훈회관,60.0,4.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,2
2020,A,골목상권,2110982,강남구보훈회관,60.0,4.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,3
2020,A,골목상권,2110982,강남구보훈회관,47.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4
2020,A,골목상권,2110983,국립국악고등학교,62.0,3.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,1
2020,A,골목상권,2110983,국립국악고등학교,62.0,3.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,2
2020,A,골목상권,2110983,국립국악고등학교,62.0,3.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,3
2020,A,골목상권,2110983,국립국악고등학교,59.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4
2020,A,골목상권,2110984,포이초등학교(개포목련어린이공원),67.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,1
2020,A,골목상권,2110984,포이초등학교(개포목련어린이공원),67.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,2
2020,A,골목상권,2110984,포이초등학교(개포목련어린이공원),67.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,3
2020,A,골목상권,2110984,포이초등학교(개포목련어린이공원),56.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4
2020,A,골목상권,2110985,청담근린공원,91.0,2.0,5.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,1
2020,A,골목상권,2110985,청담근린공원,91.0,2.0,5.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,2
2020,A,골목상권,2110985,청담근린공원,91.0,2.0,5.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,3
2020,A,골목상권,2110985,청담근린공원,64.0,3.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4
2020,A,골목상권,2110986,삼성중앙역 7번,73.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,9.0,1
2020,A,골목상권,2110986,삼성중앙역 7번,73.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,9.0,2
2020,A,골목상권,2110986,삼성중앙역 7번,73.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,9.0,3
2020,A,골목상권,2110986,삼성중앙역 7번,50.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4
2020,A,골목상권,2110987,영동대교남단,66.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,7.0,1
2020,A,골목상권,2110987,영동대교남단,66.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,7.0,2
2020,A,골목상권,2110987,영동대교남단,66.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,7.0,3
2020,A,골목상권,2110987,영동대교남단,31.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4
2020,A,골목상권,2110988,청담역 3번,93.0,3.0,6.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,16.0,1
2020,A,골목상권,2110988,청담역 3번,93.0,3.0,6.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,16.0,2
2020,A,골목상권,2110988,청담역 3번,93.0,3.0,6.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,16.0,3
2020,A,골목상권,2110988,청담역 3번,84.0,2.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,4
2020,A,골목상권,2110989,대치동아우편취급국,133.0,2.0,11.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,1
